frame_id,x,y,z
0,-0.051601795133832,-0.032905983958055,0.0069801105954662
1,0.0007462915369449,-0.0044644519373673,-0.0022752026287239
2,0.0269893725485798,0.0126193682243752,-0.0067987143656325
3,0.0236888552209971,0.0109883324963747,-0.007201333401261
4,-0.0125938531258784,-0.0167147031521669,-0.0040939685216108
5,-0.0852973451721225,-0.0778468827520479,0.0019124714873166
6,-0.1978602135978103,-0.1797653503340662,0.01020707783952
7,-0.3506234764645024,-0.3337745861304771,0.0194142027097528
8,-0.5512123861653366,-0.5532247062887835,0.0299507551192544
9,-0.8091098794093152,-0.8265385267579765,0.041694228017898
10,-1.1294712596770666,-1.165766013801935,0.0536503048619182
11,-1.508320426595046,-1.5743067099648436,0.065156086273139
12,-1.930838447201456,-2.035339363205701,0.0751166504375559
13,-2.3941624603301728,-2.536863040855255,0.0836193601081017
14,-2.893208857577161,-3.078955297281098,0.0914817200125401
15,-3.441589091901033,-3.6688357032290666,0.0994048293004227
16,-4.031072867591017,-4.300175536405343,0.1067523507085996
17,-4.666945142209181,-4.984966481603887,0.1132282035238887
18,-5.338118806483973,-5.713816903197278,0.1191429741204034
19,-6.031995664475706,-6.479615796621877,0.125246878763364
20,-6.761493101296201,-7.288143509928239,0.1323655604346545
21,-7.524431143923446,-8.11481713459875,0.1412829273310288
22,-8.31526180122961,-8.982604688683798,0.1519806062590664
23,-9.126813848778378,-9.871495404890563,0.1646250513811378
24,-9.949046164699972,-10.764766140284827,0.1791712631769167
25,-10.785614760036792,-11.662215654554169,0.1950056708570945
26,-11.6255611767564,-12.56022263847506,0.2113314747109478
27,-12.473833988621571,-13.46059984533568,0.2274573800094081
28,-13.312365270419324,-14.347402251395376,0.2425628007334446
29,-14.14196025970124,-15.232439621747204,0.2555817629651297
30,-14.96104544278814,-16.108888544516905,0.2658345416705283
31,-15.76120224158274,-16.973290380135616,0.2730958186869048
32,-16.54743210989148,-17.830228166587,0.2775528256162929
33,-17.32113206602033,-18.6714447163356,0.2793763874107106
34,-18.079423949059976,-19.51043762386323,0.2786012847870047
35,-18.8371254390141,-20.334271882469512,0.275324956600625
36,-19.592895541269684,-21.142695959396832,0.269884161365833
37,-20.342013763206857,-21.94814847914288,0.2621124326708199
38,-21.08775452473984,-22.751166042751333,0.252760700662892
39,-21.831390626806343,-23.54633553204373,0.2418138608162584
40,-22.557783883365406,-24.3235501559408,0.2300604848775866
41,-23.27687355708333,-25.101552887564807,0.2178645222196884
42,-23.99447013796914,-25.87636268721712,0.2058994401204546
43,-24.703095332991147,-26.649204572111763,0.1942133238246339
44,-25.405944592674395,-27.42877926644594,0.183256078770412
45,-26.10344274247171,-28.191624057956417,0.1727858122615367
46,-26.80078428967354,-28.945395771480587,0.1627282124185212
47,-27.496275960575648,-29.69078783738788,0.1520430542100828
48,-28.17982694403794,-30.43198338456312,0.1402019541671951
49,-28.850376531467,-31.163994403506425,0.1264726697717912
50,-29.51820921526387,-31.886080497467727,0.1109420108024851
51,-30.179452395817307,-32.60030094572342,0.0934152617892571
52,-30.83426847675332,-33.298012866669296,0.0745495098079461
53,-31.49416514741003,-33.99758191114642,0.0550594016014943
54,-32.15261585359356,-34.6987406352311,0.035405787022868
55,-32.81500621908425,-35.405332527857965,0.015522465256679
56,-33.487487571439445,-36.1156127146073,-0.0040620105714777
57,-34.170059873462314,-36.82025580706232,-0.0231091751625341
58,-34.861811609437055,-37.54079605790295,-0.0415466746583417
59,-35.55123515790383,-38.27884336706389,-0.0598712447418836
60,-36.23710289301256,-39.02791139434032,-0.077981707340759
61,-36.92385246929899,-39.78153556714474,-0.0962221774702611
62,-37.61518898089619,-40.54481874685975,-0.1139845263376333
63,-38.30866612520325,-41.30966474596454,-0.1313372421147638
64,-39.00108843182333,-42.0679991848175,-0.1487609692209342
65,-39.68613702369117,-42.8233151321285,-0.1655896602930799
66,-40.37165014664737,-43.57400269359336,-0.182246995536763
67,-41.06404537613345,-44.31159001150991,-0.199228507939019
68,-41.75666243024122,-45.046562945630846,-0.2166176666322147
69,-42.45137110001495,-45.78761969920876,-0.2345650299191965
70,-43.1495760991907,-46.53862893130983,-0.2531552537922947
71,-43.84866354734966,-47.287780902898064,-0.2723155141077565
72,-44.55402547799213,-48.04189899010727,-0.2920489814478072
73,-45.26441965924125,-48.80444186940368,-0.3122763902074567
74,-45.97992953476669,-49.57357916996657,-0.3326366924852685
75,-46.70165914653073,-50.35291459710524,-0.3535469887164799
76,-47.42213013090716,-51.136811206076814,-0.3744404140041186
77,-48.14715308054864,-51.93465889640007,-0.3942072730257886
78,-48.88666719982309,-52.74017080811895,-0.4129357589277554
79,-49.62553425935568,-53.5494783678947,-0.4305893202977574
80,-50.36502716525984,-54.37580160569807,-0.4462722564141341
81,-51.11229731315102,-55.2010439237674,-0.4600548673921889
82,-51.86838632504097,-56.029881421409456,-0.4719491380361009
83,-52.6296877872466,-56.85189370203608,-0.4820461187798319
84,-53.39847410374552,-57.67428147253179,-0.4905300253294945
85,-54.1730291581658,-58.50688745391852,-0.4977293258441563
86,-54.95879453477559,-59.337231925561376,-0.5039010598323218
87,-55.752933470421446,-60.168153104959565,-0.5090904743428322
88,-56.54532076444899,-61.009083775568094,-0.5128663829174752
89,-57.34902356463046,-61.85725858622851,-0.515524137227442
90,-58.15957100424579,-62.704809430201216,-0.5173251981763648
91,-58.964391542692674,-63.55358521378917,-0.5178628110565451
92,-59.77410611407093,-64.40665294946459,-0.5172869636456697
93,-60.58407186649739,-65.25949923407616,-0.516141451875638
94,-61.39478190417706,-66.11575377456072,-0.5150481611990052
95,-62.20362243862943,-66.97719580954987,-0.5138723364372898
96,-63.022136917890414,-67.85435382105693,-0.5125943203269723
97,-63.84604245729825,-68.74862389789867,-0.5116095596982546
98,-64.67366796788224,-69.64646989108411,-0.5103836432278261
99,-65.50146002031734,-70.5529888484516,-0.5089263632144684
100,-66.32770233183571,-71.46110499393997,-0.5072549909798478
101,-67.16366241477863,-72.36776790259336,-0.5055814954060234
102,-68.00069108190488,-73.27867668554984,-0.5041389293998377
103,-68.83509978232092,-74.19159770418824,-0.5025157509966053
104,-69.67693284846516,-75.10055849991058,-0.5011406953501824
105,-70.51631787208528,-76.001890054547,-0.500709145280985
106,-71.35735628206646,-76.90502504266883,-0.501146645279861
107,-72.20114705749293,-77.81752722718234,-0.5024480518375958
108,-73.04491192550783,-78.73063050757939,-0.5044438007967808
109,-73.88865098084356,-79.65158170975243,-0.5072292950949585
110,-74.73514231265669,-80.57279858158978,-0.5100350397114448
111,-75.58328696017513,-81.48900217093555,-0.5132007033952277
112,-76.42898365294836,-82.40702935009953,-0.5165880303579778
113,-77.28210481850239,-83.33048960138059,-0.5204914697036388
114,-78.13648320890302,-84.26299257354906,-0.5250239885064807
115,-78.99014643055267,-85.19732666565187,-0.5299623507780497
116,-79.84503418156883,-86.12195544489431,-0.5354583758483277
117,-80.70172826762949,-87.05207185645364,-0.5417714460121484
118,-81.55936858905399,-87.982038913265,-0.5482710238487652
119,-82.41354166244196,-88.9124100584399,-0.5552053679104803
120,-83.26546104989683,-89.84195104434973,-0.5618570774769227
121,-84.12260517758968,-90.77715149828408,-0.5681985877643533
122,-84.97974953448056,-91.71295553833416,-0.5741199219562613
123,-85.83554676981082,-92.64941016338254,-0.5813389643787868
124,-86.68809914061,-93.58654059543092,-0.5927421536023191
125,-87.5467546574491,-94.51387350110735,-0.6094021192982481
126,-88.40359610086448,-95.44332849392896,-0.6267868391011692
127,-89.25391219355471,-96.36820190789446,-0.631337498860776
128,-90.09845184928704,-97.282142191085,-0.6111528760889192
129,-90.93907074165664,-98.19447452575264,-0.5551295177199258
130,-91.7682290708921,-99.09172646270744,-0.4561945978244042
131,-92.58131761242372,-99.97809102286844,-0.3030049432998925
132,-93.38538624238238,-100.85181113953628,-0.0718911177807705
