frame_id,x,y,z
0,-0.0039704167057759,0.0429890766614199,-0.0811433705267805
1,-0.0031837427468443,0.0139666252180272,-0.0317478021706751
2,-0.0015950266704435,-0.0056103159637087,0.026302939723394
3,0.0004415814456523,-0.0171846024401731,0.0917588134912609
4,0.0025719315236695,-0.0221990897677506,0.1633697774687591
5,0.004441873485834,-0.0220966335028263,0.2398857899917224
6,0.0056972572543719,-0.0183200892017851,0.3200568093959845
7,0.0059839327515092,-0.0123123124210118,0.4026327940173791
8,0.004947749899472,-0.0055161587168913,0.4863637021917399
9,0.0022345586204865,0.0006255163541913,0.5699994922549005
10,-0.0025097911632214,0.0046698572358514,0.6522901225426949
11,-0.0096394495294256,0.0051740083717038,0.7319855513909567
12,-0.0195085665559,0.0006951142053639,0.8078357371355193
13,-0.0334113303587489,-0.0120947093518727,0.8759198558560316
14,-0.0514817408734612,-0.0349056129122689,0.9351172827541752
15,-0.0715506049137943,-0.0633043661811103,0.983833690004905
16,-0.0969674897914606,-0.1038003441469189,1.0208000982882517
17,-0.1277419061708751,-0.158217312270448,1.0477614796835415
18,-0.1619984008859533,-0.225617813303422,1.066696829076817
19,-0.2005485293921836,-0.3083496831521262,1.0759460721813452
20,-0.2440009585086527,-0.407238018292574,1.0758230335652212
21,-0.292761465969216,-0.5214124422504566,1.0706858866622415
22,-0.3470329419723278,-0.6559065475046217,1.0592529372905022
23,-0.406815387399534,-0.8109341545839213,1.0432813954848823
24,-0.4719059137137138,-0.9838136991752712,1.030742811886331
25,-0.539817230708054,-1.1722619111276396,1.0237779965004452
26,-0.611903622480849,-1.3776874915246191,1.0230459251892414
27,-0.6934915549585083,-1.6051911131643932,1.0238851367851518
28,-0.7798632314575485,-1.855380698490765,1.025831948658836
29,-0.8693657439987705,-2.125069060127381,1.0284788563907892
30,-0.9616947601489784,-2.4090255550027164,1.03104732127909
31,-1.0591315119318765,-2.708858451352256,1.0326110661931078
32,-1.1636237338465236,-3.024346381004692,1.0331408302532905
33,-1.2770468818425236,-3.3536110744209693,1.0327545881494566
34,-1.396203553012542,-3.6951725572663214,1.0320211755802768
35,-1.5201864550435782,-4.050004341052874,1.032207601645551
36,-1.6487927012060342,-4.41978177208588,1.0347660915596624
37,-1.7816165149797532,-4.805643550094981,1.0401482010867635
38,-1.91804922990892,-5.204981059179215,1.0495919422187798
39,-2.057279289238134,-5.609341249215163,1.0644468772555042
40,-2.2011821484567573,-6.026571758897616,1.0857468476898748
41,-2.3497482972621206,-6.457437308082834,1.114902035498604
42,-2.499628167336145,-6.895965166301982,1.1536167734149518
43,-2.65224071008866,-7.339602061161571,1.2021402198922029
44,-2.8080272090640226,-7.788516531331486,1.2606959614587372
45,-2.966581888351361,-8.243847275233385,1.329206977053161
46,-3.127397522054008,-8.70371182664913,1.409654701896746
47,-3.289119826341048,-9.167883785050304,1.5020848233885202
48,-3.4494168466551134,-9.633944040430222,1.6059444208703346
49,-3.610725149291361,-10.09645231900982,1.7210620923970663
50,-3.773794157444781,-10.557187106542573,1.845722378619095
51,-3.9408575554498224,-11.023393992644866,1.9777636437305823
52,-4.107096100452368,-11.498362469456955,2.1141222838374576
53,-4.272509794466162,-11.979898991752178,2.2518748780040734
54,-4.441917883214757,-12.460154243500629,2.388384150170344
55,-4.615168199780728,-12.93865447005014,2.521448557713029
56,-4.792108582381559,-13.418767982185695,2.648527395479101
57,-4.972586871833055,-13.906126235040526,2.767939533709805
58,-5.151479482501918,-14.395963969396396,2.8785438948251403
59,-5.328482083221286,-14.887878703288658,2.979214132733836
60,-5.508109593491611,-15.385830732454432,3.069440672441427
61,-5.689905516464022,-15.88995841501954,3.148111694320262
62,-5.873413350446505,-16.397275809961734,3.215030063613405
63,-6.058176590566267,-16.90342432901195,3.27130988008571
64,-6.2437387373539535,-17.411555101147766,3.318186526332484
65,-6.428897672342781,-17.922460521385716,3.3566470693812414
66,-6.611575046163955,-18.43264986215571,3.387925881509144
67,-6.794562488272546,-18.94125106548133,3.412777825547909
68,-6.978158628781434,-19.45043000644769,3.4324311607600824
69,-7.161754806268174,-19.96783307701651,3.4489041146291446
70,-7.344742334753207,-20.47889782591713,3.464568963542329
71,-7.525766926727234,-20.983015490728867,3.481137545076709
72,-7.702598077415482,-21.4895094942562,3.498494718183456
73,-7.880765148098931,-21.99361875483781,3.5173076034862283
74,-8.061622422460232,-22.49414084348369,3.537972514649995
75,-8.242479723025863,-22.997453491426327,3.559461988020991
76,-8.42272837559568,-23.498122300741134,3.581443068601123
77,-8.601921387840655,-23.994954907788525,3.603852195695789
