frame_id,x,y,z
0,0.04443544664075451,0.0030685351943730986,-0.00023451296811209866
1,-0.011211737256139796,0.003999079622463875,-0.018681198503464388
2,-0.02378443507124446,-0.012523448742470761,-0.03416731300944658
3,0.008707980388033651,-0.047807415706956076,-0.04703326882036217
4,0.08825613631428765,-0.10316118707751736,-0.0576194782705146
5,0.2168506599001107,-0.17989312866067986,-0.06626635369420736
6,0.396482178338096,-0.2793116062629689,-0.07331430742574392
7,0.6279476145439168,-0.4044252394646856,-0.07903765665221606
8,0.9222421530194511,-0.556471548991956,-0.08405937400413509
9,1.2729457383724854,-0.7311619498995744,-0.08852254381218876
10,1.6820739383308143,-0.930777194986204,-0.09270930378766375
11,2.139746212087769,-1.1653995898570073,-0.09742183473861084
12,2.643069239907596,-1.4260226286395776,-0.10273063683538336
13,3.1970147052046904,-1.7074433130723288,-0.10852665509356635
14,3.79488332615366,-2.016139166295918,-0.11422499200346496
15,4.443716252745936,-2.3456477313750845,-0.11960770504412647
16,5.142583079714156,-2.6815666552041946,-0.12400824727705426
17,5.884057710571074,-3.0335128643475398,-0.12717375484943275
18,6.669341365793305,-3.3979377414226106,-0.1286762259314614
19,7.506859690465389,-3.756305043248824,-0.12830168748646056
20,8.38607951017566,-4.109037380278739,-0.12596189423479973
21,9.304375776996958,-4.449694934654086,-0.121812822820142
22,10.25277551409798,-4.785037826964947,-0.11599797042702108
23,11.230080032545757,-5.111222282553044,-0.10882709060023503
24,12.23910464312624,-5.420747764608472,-0.10055849239818386
25,13.279786551043827,-5.715666940924979,-0.09124137825571214
26,14.348162509612258,-6.002364268773409,-0.08083753157642004
27,15.448092377576314,-6.2712672342887315,-0.06942500073224898
28,16.574705311559335,-6.520743240456561,-0.05722753137269838
29,17.728301954288018,-6.760899745040458,-0.044923353898330465
30,18.905639475773096,-6.976216669162846,-0.03233542420011576
31,20.106602439243986,-7.1660047362610975,-0.019871005212333
32,21.326190626126497,-7.331489015238003,-0.007623935775984013
33,22.56062280152234,-7.477009673189154,0.003937799540123838
34,23.800752837942543,-7.608206574922712,0.015614536009409905
35,25.064406794787477,-7.711367415698135,0.026885840124640563
36,26.34052127418239,-7.7892433993524,0.03795020629785468
37,27.627995861382015,-7.8358634562947,0.0489240891597629
38,28.923904279603036,-7.861719931522166,0.059737464277079676
39,30.231700462263497,-7.857953054977458,0.0705631096697035
40,31.549354878526913,-7.825099478208741,0.08127338865687109
41,32.87321443914868,-7.773651554325207,0.09176497150817685
42,34.20089311539506,-7.68824181587898,0.10204694021305764
43,35.53585761812615,-7.581017824499948,0.11140913105292767
44,36.87549175558156,-7.451330577535685,0.1194565781031779
45,38.21463419047483,-7.296584051048761,0.125965923362371
46,39.5622179694788,-7.121275157119007,0.1313729845617313
47,40.91515498797978,-6.91330162312095,0.13516079570739023
48,42.2621554621498,-6.679777464775303,0.13786351376815098
49,43.5980536094999,-6.416791053238268,0.13945240970132017
50,44.931059433134635,-6.125977438976843,0.14010162209188615
51,46.26039663084093,-5.806794107801698,0.1406124161231985
52,47.580788407115605,-5.454563859587476,0.14187684151898708
53,48.88932752443734,-5.077930136089859,0.14412052656588642
54,50.18992199419298,-4.667718713036527,0.14721931296943258
55,51.47226698325716,-4.2294295000111966,0.1505611266782891
56,52.73590957120149,-3.752595318737956,0.15472358780177436
57,53.98885236902211,-3.2388730198917997,0.16011115060045758
58,55.22424448300159,-2.6882626711992454,0.1666608271580519
59,56.42733448133781,-2.0951270535233393,0.1737292990764112
60,57.59643605863709,-1.472460669596661,0.1807630960375308
61,58.72725734521333,-0.8104889893985727,0.1876808217293966
62,59.833851519374264,-0.11806915983671486,0.19388241852680607
63,60.90498711882147,0.6054007701034699,0.19924260029064336
64,61.939890992422406,1.3639674581293522,0.2034624441506712
65,62.941753965462325,2.150542105929061,0.20641377511511771
66,63.9073149075619,2.9615718751115456,0.20808389538629524
67,64.82170640730864,3.794507536820959,0.20842641090038558
68,65.69756409131742,4.6477392328648515,0.20816480175196433
69,66.53372224773845,5.5233489697823694,0.207434687301828
70,67.31952652849975,6.427222185977032,0.20592705165429104
71,68.0508330664852,7.346295594521442,0.2031896501718108
72,68.73902295564992,8.282850888839981,0.199354561754485
73,69.37976062819821,9.24245743261462,0.19409819264235956
74,69.9798749098476,10.209793083812338,0.18747177244159727
75,70.53289859690781,11.191034277654648,0.17957831496756685
76,71.04496844214874,12.185107759376216,0.17089670371786306
77,71.51531200235239,13.188793614866107,0.161764077518448
78,71.94524407094573,14.196725352890162,0.15259601360028532
79,72.32833307410426,15.20438330146326,0.14373366814205296
80,72.67355192996945,16.2178476165795,0.13533530094245436
81,72.9746712292077,17.247274330292687,0.1277855485796409
82,73.23407379020375,18.288929548869294,0.12162045038872693
83,73.45802902327591,19.329485964021334,0.11727830095062453
84,73.65026409746505,20.386143237625674,0.11477874856787545
85,73.81126050584741,21.447913469191853,0.1133556117731156
86,73.94929684438064,22.504714428633932,0.11300030089179124
87,74.05709907867826,23.57425968108731,0.11351703864228682
88,74.1395939274438,24.648378779531964,0.1147868549180537
89,74.19676228604153,25.737564071370915,0.11582794803220753
90,74.22867337001645,26.83515523029612,0.11611288087493492
91,74.22930654916036,27.939926287939468,0.11527109808814143
92,74.20007923511194,29.060349618702894,0.11339388336106775
93,74.14046701935722,30.187705494156567,0.11069904619586025
94,74.05466971664649,31.32150845367342,0.1079227491718134
95,73.93903434685224,32.45127869462143,0.10518125730906361
96,73.7849456611348,33.57928347844816,0.10230526366519423
97,73.60211316182152,34.684052713957115,0.09940646129826146
98,73.38913830310858,35.77504484190403,0.09692280928640311
99,73.13497029268493,36.86888164888315,0.0949171328223285
100,72.84302338036994,37.94261300193285,0.09358383662346403
101,72.51451516255642,39.00714129315985,0.09278261695493538
102,72.14846710001629,40.0586588199813,0.09263717387847634
103,71.75224114872816,41.103738779086385,0.09343158964036971
104,71.32899960702333,42.13489493859697,0.09539921561553368
105,70.88591098095915,43.16059721616235,0.09877356562336444
106,70.41691402394682,44.18336529745964,0.10366914083739324
107,69.91986454480724,45.192877874401475,0.11009237487258801
108,69.39354481787736,46.19371826830213,0.11809838504296472
109,68.84546784206799,47.182732064012384,0.127216047105962
110,68.27367000245984,48.16815263392216,0.13699681416292944
111,67.66434760231398,49.14463516292466,0.14706555602367752
112,67.02652191624517,50.096793817336,0.15742084322278188
113,66.36781865405295,51.03996344811826,0.16766954606479556
114,65.67702045460308,51.96855693473631,0.17759339680441963
115,64.97630921884188,52.868485741857754,0.18676530612158412
116,64.23200209638672,53.76324605821523,0.19531465488993702
117,63.45987213037053,54.6459055945092,0.20343655695713966
118,62.639924960952,55.52050709969248,0.21114978872406062
119,61.80428891853124,56.36946088333415,0.21841391526950732
120,60.94650191095403,57.19851744219819,0.2250510638145763
121,60.07680276461359,58.00714609104969,0.23075475520842503
122,59.18896413416832,58.79049178056908,0.2355166180970767
123,58.27917561795449,59.55092161335807,0.23973578923609754
124,57.36206988801894,60.28751502870311,0.2434192377267882
125,56.436004886482664,61.008553196453775,0.24663101304617427
126,55.49941228411071,61.701181654468655,0.24990806122676096
127,54.526955631148695,62.382783514756255,0.2532089661138222
128,53.51468297511602,63.06389759064054,0.25686107003936687
129,52.49713778356174,63.72085117860396,0.26083976076609283
130,51.426903336944136,64.37290635539517,0.26519365361592007
131,50.319548221371655,65.00331140549073,0.269738019283589
132,49.205715897936074,65.60385533517085,0.2744968595033904
133,48.06761615783013,66.19398156102989,0.2792733014075995
134,46.90417024941407,66.76597070709485,0.2839910870673597
